Unnamed: 0,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
4765,0,0.16167,38,0,0.061178,2383.75037487714,4,0,1,1,0.0
4766,0,0.515398,55,1,0.026222,7662.219773915624,9,0,0,0,2.0
4767,0,0.125274,35,1,0.013533,2286.0299753596846,6,0,3,1,1.0
4768,0,0.0327,48,1,0.498287,2664.54086578911,6,0,1,0,2.0
4769,0,0.262042,66,1,0.326477,,6,0,0,0,1.0
4770,0,0.107817,63,1,0.130308,8562.622579095658,9,1,2,0,0.0
4771,0,0.083991,52,0,0.307797,695.5276931583322,9,1,2,0,0.0
4772,0,0.150717,38,2,0.146622,3200.010975205547,6,0,1,0,0.0
4773,0,0.022768,61,0,0.496799,6484.21820994637,12,1,0,0,0.0
4774,0,0.017535,52,0,0.51837,4787.7546908668555,8,0,0,1,3.0
4775,0,0.227077,19,0,0.066438,2500.1606286216384,12,0,1,0,0.0
4776,1,0.496386,62,1,0.139744,,13,1,0,1,0.0
4777,0,0.258156,51,0,0.478927,4071.0614940317246,7,0,1,0,0.0
4778,0,0.316397,68,0,0.02413,3294.8613382113876,5,0,0,2,1.0
4779,0,0.640958,36,0,0.306443,,8,2,0,0,
4780,0,0.238569,18,0,0.231673,4367.654732288974,8,1,1,0,0.0
4781,0,0.076101,55,0,0.050627,,9,0,1,0,1.0
4782,0,0.155833,56,1,0.454299,1988.9037394059005,8,0,0,0,1.0
4783,0,0.081485,28,1,0.05009,3872.195771147102,9,0,0,0,0.0
4784,0,0.26246,38,1,0.268176,1999.9617695956435,8,0,0,0,0.0
4785,0,0.557088,90,0,0.5192,8310.882964112549,3,0,1,1,2.0
4786,0,0.524622,47,0,0.545597,2688.3271124583875,11,0,1,1,0.0
4787,0,0.137189,62,2,0.078861,2274.6718968933515,4,0,1,0,1.0
4788,0,0.218821,42,0,0.04543,1121.3076407801166,4,0,2,0,0.0
4789,0,0.055404,22,2,0.31711,3448.2399029391086,9,0,1,0,0.0
4790,0,0.229,49,1,1.680288,18643.75466457276,4,0,1,1,0.0
4791,0,0.239261,48,2,0.109418,2327.942893585751,10,0,0,0,0.0
4792,0,0.172931,46,1,0.454553,4161.232935941622,9,0,0,0,3.0
4793,1,0.224946,50,0,0.41776,,11,0,0,0,3.0
4794,0,0.880773,55,0,0.270146,3190.8978765330094,4,1,1,0,2.0
4795,0,0.23512,49,0,0.212167,1382.0287767907105,8,0,3,0,1.0
4796,0,0.169346,34,0,0.652552,7817.0394590841,19,0,4,0,0.0
4797,0,0.090219,58,2,0.092776,,8,0,0,0,0.0
4798,0,0.432338,24,0,0.927682,1894.4809947383962,9,0,0,1,1.0
4799,0,0.154019,23,0,0.171329,,11,0,0,0,0.0
4800,0,0.114615,62,0,0.856815,2562.8990214966075,9,0,0,1,0.0
4801,0,0.035241,59,1,0.292847,,5,0,0,0,1.0
4802,0,0.150644,51,1,0.18481,2776.147121610823,8,0,0,0,0.0
4803,0,0.15893,32,0,0.16747,5529.5974869029515,3,0,3,1,1.0
4804,0,0.639755,42,0,0.383163,4085.7101605327834,8,1,0,0,1.0
4805,0,0.152756,48,0,0.531295,27485.2921651981,3,1,5,0,1.0
4806,0,0.358481,29,0,0.468674,2332.832484910742,8,0,0,1,0.0
4807,0,0.067323,41,0,0.632681,2614.2804321258445,5,1,2,1,0.0
4808,1,0.293133,61,1,0.067325,9929.833147324292,7,0,0,1,2.0
4809,0,0.194821,71,0,0.005849,8276.648913483967,13,0,0,0,0.0
4810,0,0.3491,46,0,0.132163,2829.078167975309,3,0,3,0,0.0
4811,0,0.316971,62,1,0.483561,,4,0,1,0,0.0
4812,1,0.561426,25,1,1.638396,4687.248938526361,7,0,0,1,0.0
4813,0,0.120519,61,0,0.156035,7447.513512671132,8,0,1,0,0.0
4814,0,0.29308,40,0,0.188158,,8,0,1,0,1.0
4815,0,0.150997,56,0,0.355152,11995.80082962814,11,0,1,0,3.0
4816,0,0.248293,48,1,0.091914,6896.086989224607,7,0,1,0,1.0
4817,0,0.306238,70,0,0.491944,,8,0,2,0,3.0
4818,0,0.293162,39,1,0.079095,11737.818208519453,12,0,1,0,1.0
4819,0,0.20777,60,0,0.087779,10954.950932587384,6,0,1,1,0.0
4820,0,0.305849,48,0,0.383613,,10,0,1,1,2.0
4821,0,0.090486,49,0,0.505503,17334.841134174912,6,0,1,0,0.0
4822,0,0.2475,49,0,0.728347,5793.469963759888,13,0,0,0,1.0
4823,0,35.930992,40,0,0.13189,,5,0,2,0,0.0
4824,0,0.083539,51,1,0.197902,7305.61049169046,13,1,2,1,1.0
4825,0,0.114518,51,0,0.033645,2175.2306563603997,10,0,1,1,0.0
4826,0,0.363597,55,1,0.004016,5971.585516840018,8,0,2,0,2.0
4827,0,0.739181,53,0,0.841552,3466.5695982875272,8,0,0,0,1.0
4828,0,0.089251,63,0,0.434679,,6,0,1,1,2.0
4829,1,0.420404,64,1,0.017952,3651.7378408879254,7,0,0,0,0.0
4830,0,0.254495,37,0,0.027782,3156.641466933083,8,0,0,1,1.0
4831,0,0.112299,64,0,0.605707,,13,0,2,0,1.0
4832,0,0.249751,35,0,0.080447,,9,0,0,0,0.0
4833,0,0.062438,60,1,0.178534,8793.852726535782,7,0,0,0,0.0
4834,0,0.483301,60,0,0.279789,2069.4719220541133,14,0,0,0,1.0
4835,0,0.133067,25,1,0.887416,6715.501611057347,9,0,2,0,1.0
4836,0,0.248824,53,0,0.057709,3046.08620264606,6,0,1,0,2.0
4837,0,0.045735,45,1,0.139103,6218.235360734058,9,0,1,1,1.0
4838,0,0.024429,41,3,0.363253,,10,1,1,0,
4839,0,10.504969,70,1,0.107038,30687.634678165938,4,0,0,0,
4840,1,0.153347,42,1,0.335503,4425.915641658189,10,0,0,1,
4841,0,0.022347,40,0,0.826906,3196.0048314039054,5,1,1,1,1.0
4842,0,0.219296,53,0,0.654734,5023.883690565712,10,0,1,0,1.0
4843,0,8.842548,61,1,0.085338,,12,0,0,0,0.0
4844,0,0.095402,50,1,0.110899,6461.886571643839,7,0,2,0,0.0
4845,0,0.347029,68,0,1.374157,5840.829482122636,7,0,0,1,1.0
4846,0,0.810283,59,0,0.755949,,7,0,1,0,0.0
4847,0,0.054308,21,0,0.164004,14032.747283386783,6,1,0,0,1.0
4848,0,0.093756,44,1,0.133588,6803.326237084096,5,0,0,0,2.0
4849,0,0.222694,44,0,0.121133,,10,0,1,0,0.0
4850,0,0.671856,58,0,0.291008,777.8169297124685,7,0,2,1,2.0
4851,0,0.397725,18,0,0.802796,5152.32325932945,9,0,1,0,2.0
4852,0,0.105735,87,1,0.317782,10449.730026877323,8,0,2,1,1.0
4853,0,0.075038,59,0,0.349359,4176.099271161313,6,2,0,0,0.0
4854,1,0.258117,54,0,0.118208,17629.87470104052,9,1,1,0,2.0
4855,0,0.122452,68,0,0.574002,1140.3796558062234,7,0,0,0,2.0
4856,0,0.53172,84,1,0.209573,3312.6840771606035,8,0,2,0,2.0
4857,0,0.172717,64,1,0.708862,10164.930627494276,7,1,1,0,1.0
4858,0,0.020848,65,0,0.307113,6301.1685475452705,9,0,0,0,0.0
4859,0,0.057544,53,0,1.269362,2340.3926198389995,10,0,3,0,2.0
4860,1,31.557455,50,0,0.145847,2130.8705023713333,6,0,0,1,0.0
4861,0,0.379905,45,0,0.361397,7050.229312488893,12,1,0,1,1.0
4862,0,0.664003,40,2,0.181717,6629.1791091744635,10,1,1,1,0.0
4863,1,0.182538,42,0,0.091808,4014.7250618299117,4,1,2,0,1.0
4864,0,0.417429,33,1,0.129611,7309.2594497083865,9,0,3,0,1.0
4865,0,0.550946,50,0,0.250998,1130.7393867074109,13,0,0,1,0.0
4866,0,0.030834,28,0,0.0919,6062.135141072173,5,0,1,0,1.0
4867,0,0.051994,54,1,0.905022,925.30187656858,8,0,0,2,0.0
4868,0,0.112928,51,1,0.126333,13415.701040648319,12,1,0,0,2.0
4869,0,0.501917,54,3,0.115565,6047.618142006099,16,0,0,0,2.0
4870,0,0.133629,44,0,0.095804,6262.475999862019,5,0,1,1,1.0
4871,0,0.428305,95,0,0.051631,,4,0,2,1,0.0
4872,0,0.007201,71,1,0.314354,2393.887504549133,7,1,3,0,0.0
4873,0,0.178417,34,0,0.748344,2206.39586105453,7,0,0,0,2.0
4874,0,0.192967,55,0,0.32183,13509.94301316802,11,1,1,0,0.0
4875,0,0.532433,43,1,0.698783,2942.8807288209505,7,0,1,0,1.0
4876,0,0.168835,37,0,2.572611,,7,0,0,0,1.0
4877,0,0.109835,33,0,0.726104,3274.0187964536644,10,1,1,0,2.0
4878,0,0.501355,58,1,0.675471,5229.915825144895,10,0,0,0,0.0
4879,0,27.087218,42,0,0.215004,,8,1,0,0,1.0
4880,0,0.089584,65,0,1.748573,,12,1,1,0,0.0
4881,0,0.149187,65,1,0.123256,,8,2,0,0,1.0
4882,0,0.01777,71,0,0.325163,2289.5422660236754,10,0,0,0,0.0
4883,0,0.187563,40,0,0.056491,,8,0,1,0,0.0
4884,0,0.339573,58,1,0.561468,15018.327344813308,14,0,3,1,3.0
4885,0,0.33184,60,1,0.405623,8702.431464982612,3,0,1,0,0.0
4886,0,0.201353,45,0,0.586189,1771.0221051951853,14,0,2,0,0.0
4887,0,0.349325,41,1,0.073539,4014.0034236995766,8,2,1,0,2.0
4888,0,0.418981,74,1,0.147099,6732.373614247943,12,0,0,1,1.0
4889,1,0.405707,55,0,0.565836,2313.7383707275626,5,0,1,0,1.0
4890,0,0.41775,60,1,0.394232,12365.378035284657,9,0,1,0,0.0
4891,0,0.145767,40,0,0.05196,4447.972410332592,5,0,1,0,1.0
4892,0,0.52224,34,0,0.366014,16292.06969228316,6,0,3,1,1.0
4893,0,0.128522,44,2,1.309934,6877.854687447407,12,1,1,0,0.0
4894,0,0.360431,50,1,0.076025,2900.6463093570737,3,0,1,0,0.0
4895,0,0.431916,37,0,0.033862,,7,0,2,0,3.0
4896,0,0.094205,51,0,0.152534,,8,0,1,0,2.0
4897,1,0.330885,28,1,0.555559,2617.8787192943823,11,0,2,0,0.0
4898,0,0.429048,36,1,0.297541,11019.715835921234,4,0,1,0,0.0
4899,0,0.092828,61,1,0.018102,1897.381934606801,12,2,0,0,1.0
4900,0,0.322585,60,0,0.088286,2435.147239316032,4,0,4,0,1.0
4901,0,0.352271,46,0,0.052249,3443.5977346357195,10,0,0,0,0.0
4902,0,0.293355,37,0,0.324063,9055.79649994893,12,0,1,0,1.0
4903,0,0.533853,37,0,0.251624,14532.07231189454,5,1,0,0,1.0
4904,0,0.098096,46,2,0.132415,16185.814501254801,8,0,2,0,3.0
4905,0,0.179685,61,0,0.706608,9213.527378355373,14,2,0,0,2.0
4906,0,0.506634,64,0,1.011715,3214.628328969271,5,0,3,0,1.0
4907,0,0.024994,45,0,0.764969,1246.3699228953606,8,1,3,0,1.0
4908,0,0.258163,35,0,0.339025,9692.734450372112,4,0,0,0,0.0
4909,0,0.185773,55,0,0.241946,13246.639434576651,13,0,0,0,1.0
4910,0,0.190753,40,0,0.022594,3171.974382823567,8,0,0,2,1.0
4911,0,0.410599,44,0,0.030326,17017.904571874944,11,0,1,0,1.0
4912,0,0.039331,70,0,0.244362,4529.496615320198,8,0,2,1,0.0
4913,0,0.496362,63,0,1.246677,3417.6743997740487,6,0,0,1,1.0
4914,0,0.285474,54,0,0.268232,4838.805658440024,9,1,1,0,1.0
4915,0,0.224009,34,0,0.212962,,15,0,0,2,2.0
4916,0,8.946297,54,0,0.05541,1614.2441316847664,12,0,0,0,
4917,0,0.445035,66,0,0.199262,1951.1804383577964,8,0,3,0,0.0
4918,0,0.229054,46,0,0.402511,,8,0,0,0,1.0
4919,0,0.829168,70,0,0.135183,2449.357787973525,11,0,0,0,0.0
4920,0,0.232511,70,0,0.106809,15080.306077728617,5,1,2,0,1.0
4921,0,0.203149,75,0,0.077671,5699.8171476777625,8,1,1,0,1.0
4922,0,0.057331,56,0,0.116698,3545.560468745027,11,0,0,0,1.0
4923,0,0.324156,60,0,0.127186,1712.69876581669,5,2,1,0,2.0
4924,0,0.633785,71,1,0.397936,,6,1,0,0,
4925,0,0.02528,58,0,0.63533,5771.761371757467,9,1,1,0,
4926,0,0.163346,44,0,0.105041,7984.222735553686,13,0,0,0,0.0
4927,0,0.036646,45,1,0.26272,857.8834960061549,8,1,0,0,1.0
4928,0,0.220827,55,0,0.283078,,6,0,1,0,1.0
4929,0,0.247041,33,0,0.147899,5547.114277411292,16,1,0,0,0.0
4930,0,0.058094,49,0,0.341939,,6,0,0,0,0.0
4931,0,0.085746,67,0,0.039223,7346.936444896032,8,0,2,0,0.0
4932,0,0.493135,21,1,0.095511,3586.292136494302,11,0,2,0,0.0
4933,0,0.388712,73,1,0.05084,6466.734619726152,11,0,0,0,1.0
4934,0,0.356889,67,2,0.588622,6886.584180445763,10,0,0,1,0.0
4935,0,0.477467,45,0,0.031991,,6,0,1,0,0.0
4936,0,0.223052,59,0,0.015332,10042.60107431623,9,0,2,0,1.0
4937,0,25.738642,52,0,0.114358,6764.101044673356,6,1,2,0,1.0
4938,0,0.068414,69,1,0.019341,1272.1528885788064,12,1,1,0,0.0
4939,0,0.144787,65,3,0.904719,10753.495159839551,6,0,0,0,1.0
4940,0,0.18042,32,1,0.264731,50000.0,7,0,1,0,1.0
4941,0,0.489778,60,1,0.160176,3246.9424187947307,7,0,0,1,1.0
4942,0,0.155493,49,0,0.16805,2587.2530566814976,7,1,0,0,1.0
4943,0,0.135245,53,1,0.225295,3298.8225072388086,5,1,2,0,1.0
4944,0,0.370315,41,0,0.056838,3086.212971311532,5,0,0,1,0.0
4945,0,0.261354,76,0,0.454054,,6,0,1,0,0.0
4946,0,0.063633,66,1,0.063381,6302.57444685135,9,0,0,0,0.0
4947,1,0.493525,41,1,1.572876,12222.448755886646,6,1,1,0,1.0
4948,0,0.11485,33,0,0.143373,1526.7694195312124,4,0,0,1,0.0
4949,0,0.023482,46,0,0.019225,4536.671881836321,9,0,2,0,1.0
4950,0,0.060668,58,0,1.379837,5187.044857837292,11,0,1,0,0.0
4951,0,0.410722,55,2,0.551116,2402.0696067623794,12,0,0,0,1.0
4952,0,0.048176,69,0,0.214854,7895.67893577418,10,0,0,0,2.0
4953,0,0.492934,63,1,0.164149,3818.4198068958444,5,0,1,0,2.0
4954,0,0.253644,65,0,0.495675,23321.547911208505,10,0,2,0,1.0
4955,0,0.327158,56,2,0.712678,9619.446432202649,6,0,2,0,1.0
4956,0,0.278673,32,0,0.251998,1752.215226805506,3,0,0,1,0.0
4957,0,0.287988,49,0,0.193756,1458.7253594729646,6,0,0,0,1.0
4958,0,0.246265,66,0,0.133005,21954.95772337884,15,0,0,0,4.0
4959,0,0.29663,51,1,0.239591,6587.860339829911,9,0,1,0,2.0
4960,0,0.305058,59,0,0.658558,10818.608086409466,7,0,1,0,1.0
4961,0,0.029288,47,0,0.590464,,5,0,1,1,0.0
4962,0,0.073013,37,0,0.036932,2729.7280356290894,5,1,2,0,2.0
4963,0,0.548206,50,0,0.249668,7066.37934217983,8,1,0,1,1.0
4964,0,0.275164,56,1,0.178832,,6,0,0,0,0.0
4965,0,0.296826,42,2,0.597424,2659.0482023830514,10,0,1,0,0.0
4966,0,0.382366,48,0,0.611024,2713.8784148307395,5,1,0,0,0.0
4967,0,0.101853,38,0,0.327198,7617.7397707525815,10,0,1,0,0.0
4968,0,0.126413,67,2,0.157126,1726.6815756306526,6,0,2,0,1.0
4969,0,0.479165,47,0,0.088984,3203.9964549828555,5,0,3,0,1.0
4970,0,0.103337,72,0,0.066008,,9,0,2,0,0.0
4971,0,0.283959,73,0,0.138818,5143.364273273472,9,0,1,0,0.0
4972,0,0.109068,50,0,0.121159,10936.104245932052,18,0,3,0,1.0
4973,1,0.442283,37,0,0.270817,5232.622675157495,5,0,1,1,2.0
4974,0,0.302581,22,1,0.243695,7153.570035277624,12,0,1,1,1.0
4975,0,0.214273,31,2,0.725295,,3,0,1,0,0.0
4976,0,0.369853,32,1,0.15224,5119.613587620645,12,0,0,0,0.0
4977,0,0.508442,71,0,0.038228,7408.9035883274155,10,2,2,1,1.0
4978,0,0.082941,53,1,0.115829,4234.223735694813,3,0,0,0,1.0
4979,1,0.04728,57,0,0.328586,1282.9337922292273,12,1,2,0,0.0
4980,0,0.331515,20,1,0.24026,11830.626506243503,11,0,0,0,0.0
4981,0,0.132894,35,0,0.21312,,7,0,1,0,0.0
4982,0,0.479676,64,1,0.15372,1676.8623236958576,14,1,2,0,0.0
4983,1,0.140692,56,0,0.239688,12988.186803509638,8,1,1,1,1.0
4984,0,0.223702,49,1,1.216262,12795.012626512133,10,0,3,0,2.0
4985,1,0.311082,59,0,0.217516,5640.091621782006,8,0,0,0,0.0
4986,0,0.577075,74,0,0.191338,2472.004439859264,6,0,2,0,1.0
4987,1,0.07269,48,0,0.593693,1538.6100725249416,13,1,1,2,0.0
4988,1,0.337514,52,0,0.362141,8984.367931868586,11,2,0,0,2.0
4989,0,0.645256,54,1,0.352236,,8,0,1,0,0.0
4990,0,0.140307,85,0,0.267868,3678.7958916005728,5,1,2,1,2.0
4991,0,0.120467,22,1,0.119247,22739.38942769516,10,0,0,0,0.0
4992,0,0.190939,61,0,0.544078,,6,0,1,1,0.0
4993,0,0.406029,50,1,0.041156,5574.068478192093,8,1,2,1,1.0
4994,0,0.541229,59,0,0.238611,8090.74838748606,8,1,1,0,0.0
4995,0,0.10344,42,0,0.025422,9689.84439274202,9,0,0,1,0.0
4996,0,0.277728,51,1,0.098581,5040.750058421889,7,0,2,0,0.0
4997,0,0.177613,61,0,1.006233,4646.46479469938,5,0,1,0,0.0
4998,0,0.216227,95,0,0.721702,646.759500128494,11,0,1,0,0.0
4999,0,0.447031,63,0,0.310496,847.5214904773968,8,1,2,0,0.0
5000,0,0.139804,40,0,0.012092,2577.5279527823645,7,0,1,0,0.0
5001,0,0.130744,46,0,0.322657,9953.232410247854,12,0,2,0,1.0
5002,0,0.264398,45,0,0.35585,6794.308446437748,4,1,0,0,1.0
5003,0,0.234993,26,1,0.38524,5308.5776996532695,6,1,2,0,0.0
5004,1,0.062959,47,0,0.24489,8845.997769602913,11,1,1,0,0.0
5005,0,0.24017,62,0,0.00598,7556.020843792654,8,0,1,0,1.0
5006,0,0.122331,34,0,0.478371,14172.290518301492,7,0,3,0,3.0
5007,0,0.200026,66,0,0.080605,,16,0,1,1,2.0
5008,0,0.227305,58,0,0.031062,3204.2344945322375,10,1,1,0,1.0
5009,0,0.139881,41,0,0.010492,6889.334583262097,9,1,3,0,1.0
5010,1,0.594361,50,0,0.095515,,7,0,3,0,1.0
5011,0,0.055749,74,0,0.527865,,8,0,0,0,1.0
5012,0,0.317722,62,0,0.339049,8189.928728908723,12,0,0,0,0.0
5013,0,0.432519,52,0,0.758361,2930.067913020966,8,0,0,0,1.0
5014,0,0.427238,48,0,0.652558,1761.3190958939672,8,1,0,0,2.0
5015,0,0.309972,53,0,0.306489,,11,0,3,0,0.0
5016,0,0.154534,44,0,0.925726,12843.726647881302,11,0,3,0,1.0
5017,0,0.178381,22,1,0.995756,3900.2608964105657,12,1,1,0,0.0
5018,0,0.148784,80,1,0.189431,3325.0292366249764,11,0,0,0,1.0
5019,0,0.275844,54,0,0.254126,,12,2,1,1,0.0
5020,0,0.470076,57,2,0.046321,4190.096367862453,15,1,0,1,0.0
5021,0,0.027301,51,0,0.80042,,7,1,0,1,0.0
5022,0,0.214964,41,0,0.170507,8155.7720076875385,8,0,0,0,0.0
5023,0,0.156718,49,0,1.042555,,15,1,1,0,0.0
5024,0,0.580644,29,1,0.066922,,7,0,1,0,0.0
5025,0,0.346181,83,0,0.45043,4968.107647116916,13,1,1,1,1.0
5026,0,0.41918,34,0,1.311029,5182.454157353072,10,1,1,0,2.0
5027,0,0.148459,37,0,0.203506,,12,0,0,1,1.0
5028,0,0.088348,45,0,0.746036,,9,0,0,1,1.0
5029,0,0.39224,70,0,1.14849,4325.297724313298,9,1,1,0,0.0
5030,0,0.427478,52,1,0.381386,5135.9629756167915,8,0,0,0,0.0
5031,1,0.410527,34,2,0.230743,,6,1,0,0,0.0
5032,0,0.203942,69,1,0.690791,3665.763622803157,5,0,1,0,1.0
5033,0,25.983415,62,0,0.96053,,9,1,2,0,0.0
5034,0,0.32781,59,2,0.055674,2390.3780561581616,3,2,0,0,1.0
5035,0,0.222559,62,1,0.128491,1784.808835012292,10,0,3,0,0.0
5036,0,0.602332,85,0,0.859681,3099.013747011577,5,0,2,0,0.0
5037,0,0.254272,82,1,0.227299,2343.9545892154497,11,1,2,0,0.0
5038,0,0.388559,42,2,0.380539,12611.978302275487,9,0,2,1,
5039,0,0.254954,74,0,0.994371,7737.56645947822,4,0,1,0,0.0
5040,0,0.61875,57,0,0.785283,,5,0,0,0,0.0
5041,0,0.552865,58,1,0.745259,1569.8393681570394,4,0,1,0,0.0
5042,0,0.461714,28,0,0.029974,5405.246486663267,4,0,3,0,0.0
5043,0,0.12359,49,0,0.176037,12262.469139896188,5,0,2,0,1.0
5044,1,0.186941,40,1,0.242062,2540.6637041943477,9,0,2,0,0.0
5045,0,0.196514,63,0,0.099257,8382.621736417837,9,0,4,0,1.0
5046,0,0.624991,66,0,0.92281,,7,0,1,0,0.0
5047,0,0.086692,22,0,0.790876,13134.117770340657,5,0,0,0,0.0
5048,0,0.294659,51,0,0.155119,19933.714760086008,6,0,1,1,
5049,0,0.728163,67,0,0.12646,10358.937140648059,5,0,0,0,1.0
5050,0,0.100446,49,2,0.500408,1913.1875391650894,10,0,1,0,1.0
5051,0,0.477943,62,1,0.313865,,5,0,2,0,0.0
5052,0,0.032509,56,1,0.011765,3967.5244520765614,10,0,0,0,3.0
5053,0,0.27273,56,1,0.752806,5417.528259620572,12,0,1,1,0.0
5054,0,0.166413,48,1,0.058724,4494.759969660339,10,0,0,0,3.0
5055,0,0.652025,34,0,0.03057,22048.344620601885,4,0,2,0,0.0
5056,0,0.410922,36,0,0.034824,,6,0,4,0,0.0
5057,1,0.200355,61,0,0.001956,3610.0715442230794,12,1,3,1,2.0
5058,0,0.287101,52,0,0.260585,8859.020424982738,10,0,1,0,0.0
5059,0,0.176289,50,0,0.672744,5925.774600172364,12,1,0,0,1.0
5060,0,0.553747,46,1,0.344843,5721.8932427304335,11,0,0,0,0.0
5061,1,0.172074,47,0,0.205774,3246.581891624148,10,2,0,0,0.0
5062,0,0.066248,66,0,0.098382,4692.6606134146805,5,0,1,1,3.0
5063,0,0.45718,47,0,0.022128,10629.13967497846,11,0,1,0,0.0
5064,1,0.724248,33,1,0.174845,,9,0,0,0,1.0
5065,0,0.159604,62,1,0.386991,11255.477224056232,8,1,0,0,1.0
5066,1,0.293808,49,1,0.031846,2980.068276931008,6,0,1,1,0.0
5067,0,0.559442,52,1,0.150064,,9,0,0,0,2.0
5068,0,0.05052,74,1,0.218881,,14,0,0,1,0.0
5069,0,0.128891,51,0,0.071009,,13,0,1,1,2.0
5070,0,0.157766,56,1,0.379493,4480.199336113178,11,0,1,0,0.0
5071,1,0.604272,35,1,0.057612,2505.501615962897,8,0,2,0,2.0
5072,0,0.157258,48,2,0.145851,6495.711308412001,6,0,2,0,0.0
5073,0,0.16075,60,1,0.050831,12267.179867864037,3,0,1,0,2.0
5074,0,0.453885,30,0,0.944811,1491.361638507961,8,0,0,0,1.0
5075,0,0.446941,54,0,0.056831,,5,0,2,0,2.0
5076,0,0.421267,53,0,0.171586,3730.876893390406,9,0,0,0,0.0
5077,0,0.284563,52,0,0.063789,5753.598908407076,8,0,0,1,2.0
5078,0,0.265591,66,0,0.017238,3793.443086002673,4,0,0,1,1.0
5079,0,0.689145,56,0,0.082361,,12,0,1,0,0.0
5080,0,0.358497,72,0,0.165305,,6,0,0,0,1.0
5081,1,0.387622,38,0,0.029464,22373.665691536135,8,1,1,1,1.0
5082,0,0.823738,53,1,0.220742,1536.8487482502949,9,0,1,1,1.0
5083,0,0.419316,53,0,0.465748,4951.267874917886,6,1,0,0,0.0
5084,0,0.296118,37,1,0.348799,1893.4884643320186,19,0,2,0,3.0
5085,0,0.20443,65,2,0.028745,6881.220691486372,7,0,0,0,1.0
5086,0,0.478084,84,0,0.011313,1238.5935220216138,9,0,0,0,1.0
5087,0,0.211862,51,0,0.98804,6555.821759901402,10,0,1,1,0.0
5088,0,0.574094,59,0,0.032294,3165.7259505531424,9,0,0,0,0.0
5089,0,0.16082,53,0,0.715895,3789.4150528627315,9,1,1,0,0.0
5090,0,0.190265,42,0,1.294329,,12,0,0,0,1.0
5091,1,0.30259,26,0,0.92649,7879.766702515445,10,1,1,1,1.0
5092,0,49.08265,42,0,0.119419,9445.636230817376,8,0,1,0,2.0
5093,0,0.156691,32,0,0.019442,2113.168120097181,17,0,1,0,0.0
5094,0,0.358729,75,0,0.065335,9303.75492509941,10,0,2,0,0.0
5095,0,0.144653,50,0,0.251217,,4,0,2,0,0.0
5096,0,0.047827,47,1,0.025998,13084.400421631859,10,0,2,1,1.0
5097,0,0.312816,64,0,0.468005,2373.256174688522,11,0,0,0,0.0
5098,0,0.353739,36,0,0.876012,3443.7294348127834,8,1,0,0,0.0
5099,0,0.460228,41,0,0.27211,2627.1133035174053,12,1,0,0,1.0
5100,0,0.394268,52,1,0.142561,7735.5851993845945,11,1,1,0,2.0
5101,0,0.12359,66,1,0.197722,9257.131611639414,11,1,1,0,1.0
5102,0,0.101404,59,0,0.117657,9425.440319388254,10,0,1,0,0.0
5103,0,0.289957,55,0,0.247834,,10,0,1,0,3.0
5104,0,0.238602,53,1,1.327895,4844.73920605681,13,1,0,1,1.0
5105,0,0.583682,57,2,0.418607,12880.193473642796,6,0,1,0,2.0
5106,0,0.817565,54,0,0.173327,2102.2111444715674,5,0,1,1,2.0
5107,0,0.113812,37,0,0.120083,1837.7340665235715,7,0,0,1,0.0
5108,0,0.36704,52,0,0.015793,,14,0,0,0,1.0
5109,0,0.141996,36,0,0.105718,,10,0,2,1,1.0
5110,0,0.637674,53,0,0.27041,20697.211520302986,6,1,1,0,1.0
5111,0,0.457155,45,1,0.393623,5247.0621152570975,10,0,2,0,0.0
5112,0,0.249385,87,0,0.032688,26074.543018271364,8,0,1,0,0.0
5113,0,0.427041,51,1,0.034777,2705.07380637161,5,0,2,0,2.0
5114,0,0.443828,32,0,0.169708,3265.5511511735754,4,1,0,0,1.0
5115,1,0.670883,50,0,0.247345,7379.361781675438,4,0,2,1,2.0
5116,0,0.040635,59,1,0.076907,1518.7804955236793,12,0,1,0,0.0
5117,0,0.048901,75,0,0.017692,3128.979475068717,9,0,2,0,0.0
5118,0,0.536,43,0,1.543463,,9,0,1,0,1.0
5119,0,0.592474,29,0,0.014921,,8,0,3,0,0.0
5120,1,0.127981,63,0,0.05503,8115.488951462193,5,1,2,0,1.0
5121,0,0.331148,32,0,0.224179,2188.425285608869,4,0,0,0,2.0
5122,0,0.218069,45,1,0.058155,6844.562398525351,8,1,0,0,0.0
5123,0,0.474109,48,0,0.355021,15058.241084477428,7,0,1,1,3.0
5124,0,0.233446,51,0,0.415011,6163.558323184467,9,0,2,0,0.0
5125,0,0.115187,61,0,0.065363,4712.450433415186,8,0,1,0,4.0
5126,0,0.316268,42,1,0.049865,2316.155556267153,10,0,2,0,1.0
5127,0,0.246616,48,1,0.203023,1281.5357955826307,7,0,0,1,1.0
5128,0,0.244565,51,0,0.324268,7598.74388522208,5,0,2,0,1.0
5129,0,0.037452,54,0,0.103814,7006.676580529647,12,0,0,1,
5130,0,0.563495,53,0,0.55543,12662.075205952715,3,0,1,0,1.0
